Retail Order ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,Country,City,State,Region,latitude,longitude,Retail Sales People,Product ID,Product Name,Sub-Category,Category,Returned,Sales,Quantity,Discount,Profit,Cost,Unit CP,Unit SP,Days
6978,US-2016-119298,11/25/16 0:00,11/28/16 0:00,First Class,EP-13915,Emily Phan,Consumer,72401,United States,Jonesboro,Arkansas,South,"35,20105","-91,831833",Cassandra Brandow,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Phones,Technology,Not,"59,98",2,0,"17,994","41,986","20,993","29,99",3
6979,CA-2017-155159,11/25/17 0:00,11/29/17 0:00,Second Class,DL-13315,Delfina Latchford,Consumer,30318,United States,Atlanta,Georgia,South,"32,157435","-82,907123",Cassandra Brandow,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Paper,Office Supplies,Not,"48,87",9,0,"23,9463","24,9237","2,7693","5,43",4
6980,CA-2017-149076,1/14/17 0:00,1/19/17 0:00,Standard Class,SO-20335,Sean O'Donnell,Consumer,90036,United States,Los Angeles,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-PA-10000483,Xerox 19,Paper,Office Supplies,Not,"154,9",5,0,"69,705","85,195","17,039","30,98",5
6981,CA-2014-146990,7/11/14 0:00,8/11/14 0:00,First Class,BP-11095,Bart Pistole,Corporate,10024,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-FA-10000611,Binder Clips by OIC,Fasteners,Office Supplies,Not,"5,92",4,0,"2,8416","3,0784","0,7696","1,48",31
6982,CA-2014-146990,7/11/14 0:00,8/11/14 0:00,First Class,BP-11095,Bart Pistole,Corporate,10024,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Paper,Office Supplies,Not,"30,18",3,0,"13,8828","16,2972","5,4324","10,06",31
6983,CA-2016-116526,1/9/16 0:00,5/9/16 0:00,Standard Class,JA-15970,Joseph Airdo,Consumer,48227,United States,Detroit,Michigan,Central,"44,314844","-85,602364",Kelly Williams,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Binders,Office Supplies,Not,"24,1",5,0,"11,086","13,014","2,6028","4,82",121
6984,CA-2016-116526,1/9/16 0:00,5/9/16 0:00,Standard Class,JA-15970,Joseph Airdo,Consumer,48227,United States,Detroit,Michigan,Central,"44,314844","-85,602364",Kelly Williams,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Phones,Technology,Not,"8,78",1,0,"2,2828","6,4972","6,4972","8,78",121
6985,CA-2016-116526,1/9/16 0:00,5/9/16 0:00,Standard Class,JA-15970,Joseph Airdo,Consumer,48227,United States,Detroit,Michigan,Central,"44,314844","-85,602364",Kelly Williams,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Appliances,Office Supplies,Not,"376,74",4,"0,1","71,162","305,578","76,3945","94,185",121
6986,CA-2016-116526,1/9/16 0:00,5/9/16 0:00,Standard Class,JA-15970,Joseph Airdo,Consumer,48227,United States,Detroit,Michigan,Central,"44,314844","-85,602364",Kelly Williams,OFF-BI-10000320,GBC Plastic Binding Combs,Binders,Office Supplies,Not,"29,52",4,0,"14,4648","15,0552","3,7638","7,38",121
6987,CA-2016-116526,1/9/16 0:00,5/9/16 0:00,Standard Class,JA-15970,Joseph Airdo,Consumer,48227,United States,Detroit,Michigan,Central,"44,314844","-85,602364",Kelly Williams,OFF-AR-10004999,Newell 315,Art,Office Supplies,Not,"11,96",2,0,"2,99","8,97","4,485","5,98",121
6988,CA-2016-116526,1/9/16 0:00,5/9/16 0:00,Standard Class,JA-15970,Joseph Airdo,Consumer,48227,United States,Detroit,Michigan,Central,"44,314844","-85,602364",Kelly Williams,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Binders,Office Supplies,Not,"26,4",5,0,"12,672","13,728","2,7456","5,28",121
6989,CA-2017-158561,11/11/17 0:00,11/16/17 0:00,Second Class,BB-11545,Brenda Bowman,Corporate,33311,United States,Fort Lauderdale,Florida,South,"27,664827","-81,515754",Cassandra Brandow,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Appliances,Office Supplies,Not,"1158,12",5,"0,2","130,2885","1027,8315","205,5663","231,624",5
6990,CA-2017-165099,11/12/17 0:00,12/13/17 0:00,First Class,DK-13375,Dennis Kane,Consumer,79605,United States,Abilene,Texas,Central,"31,968599","-99,901813",Kelly Williams,OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,Appliances,Office Supplies,Not,"1,392",2,"0,8","-3,7584","5,1504","2,5752","0,696",31
6991,CA-2015-109386,8/11/15 0:00,11/13/15 0:00,Second Class,RH-19600,Rob Haberlin,Consumer,23666,United States,Hampton,Virginia,South,"37,431573","-78,656894",Cassandra Brandow,OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Appliances,Office Supplies,Not,"44,43",3,0,"18,6606","25,7694","8,5898","14,81",94
6992,CA-2015-109386,8/11/15 0:00,11/13/15 0:00,Second Class,RH-19600,Rob Haberlin,Consumer,23666,United States,Hampton,Virginia,South,"37,431573","-78,656894",Cassandra Brandow,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Phones,Technology,Not,"226,2",5,0,"58,812","167,388","33,4776","45,24",94
6993,CA-2015-109386,8/11/15 0:00,11/13/15 0:00,Second Class,RH-19600,Rob Haberlin,Consumer,23666,United States,Hampton,Virginia,South,"37,431573","-78,656894",Cassandra Brandow,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furnishings,Furniture,Not,"186,54",3,0,"41,0388","145,5012","48,5004","62,18",94
6994,CA-2015-109386,8/11/15 0:00,11/13/15 0:00,Second Class,RH-19600,Rob Haberlin,Consumer,23666,United States,Hampton,Virginia,South,"37,431573","-78,656894",Cassandra Brandow,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Art,Office Supplies,Not,"265,86",7,0,"79,758","186,102","26,586","37,98",94
6995,CA-2015-109386,8/11/15 0:00,11/13/15 0:00,Second Class,RH-19600,Rob Haberlin,Consumer,23666,United States,Hampton,Virginia,South,"37,431573","-78,656894",Cassandra Brandow,OFF-AR-10000122,Newell 314,Art,Office Supplies,Not,"27,9",5,0,"6,975","20,925","4,185","5,58",94
6996,CA-2015-166800,11/19/15 0:00,11/26/15 0:00,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,89115,United States,Las Vegas,Nevada,West,"38,80261","-116,419389",Anna Andreadi,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Appliances,Office Supplies,Not,"31,08",4,0,"8,3916","22,6884","5,6721","7,77",7
6997,CA-2017-117443,12/23/17 0:00,12/25/17 0:00,Second Class,JB-15400,Jennifer Braxton,Corporate,61107,United States,Rockford,Illinois,Central,"40,633125","-89,398528",Kelly Williams,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Binders,Office Supplies,Not,"13,84",4,"0,8","-22,144","35,984","8,996","3,46",2
6998,CA-2017-117443,12/23/17 0:00,12/25/17 0:00,Second Class,JB-15400,Jennifer Braxton,Corporate,61107,United States,Rockford,Illinois,Central,"40,633125","-89,398528",Kelly Williams,OFF-PA-10004475,Xerox 1940,Paper,Office Supplies,Not,"175,872",4,"0,2","63,7536","112,1184","28,0296","43,968",2
6999,US-2016-134369,9/16/16 0:00,9/22/16 0:00,Standard Class,BC-11125,Becky Castell,Home Office,92677,United States,Laguna Niguel,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Paper,Office Supplies,Not,"12,96",2,0,"6,3504","6,6096","3,3048","6,48",6
7000,CA-2017-123687,5/26/17 0:00,5/29/17 0:00,First Class,KC-16675,Kimberly Carter,Corporate,40214,United States,Louisville,Kentucky,South,"37,839333","-84,270018",Cassandra Brandow,OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Appliances,Office Supplies,Not,"208,44",3,0,"62,532","145,908","48,636","69,48",3
7001,CA-2017-123687,5/26/17 0:00,5/29/17 0:00,First Class,KC-16675,Kimberly Carter,Corporate,40214,United States,Louisville,Kentucky,South,"37,839333","-84,270018",Cassandra Brandow,OFF-SU-10004498,Martin-Yale Premier Letter Opener,Supplies,Office Supplies,Not,"25,76",2,0,"0,7728","24,9872","12,4936","12,88",3
7002,CA-2015-104871,3/30/15 0:00,3/30/15 0:00,Standard Class,DR-12940,Daniel Raglin,Home Office,61761,United States,Normal,Illinois,Central,"40,633125","-89,398528",Kelly Williams,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Chairs,Furniture,Not,"366,744",4,"0,3","-110,0232","476,7672","119,1918","91,686",0
7003,CA-2014-133158,8/19/14 0:00,8/21/14 0:00,Second Class,DW-13195,David Wiener,Corporate,90045,United States,Los Angeles,California,West,"36,778261","-119,417932",Anna Andreadi,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furnishings,Furniture,Not,"289,24",7,0,"26,0316","263,2084","37,6012","41,32",2
7004,CA-2014-133158,8/19/14 0:00,8/21/14 0:00,Second Class,DW-13195,David Wiener,Corporate,90045,United States,Los Angeles,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-BI-10000632,Satellite Sectional Post Binders,Binders,Office Supplies,Not,"69,456",2,"0,2","22,5732","46,8828","23,4414","34,728",2
7005,CA-2014-126333,12/23/14 0:00,12/28/14 0:00,Standard Class,ME-18010,Michelle Ellison,Corporate,77642,United States,Port Arthur,Texas,Central,"31,968599","-99,901813",Kelly Williams,OFF-PA-10000223,Xerox 2000,Paper,Office Supplies,Not,"5,184",1,"0,2","1,8144","3,3696","3,3696","5,184",5
7006,CA-2015-141740,1/11/15 0:00,5/11/15 0:00,Standard Class,JF-15490,Jeremy Farry,Consumer,10009,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Chairs,Furniture,Not,"205,164",2,"0,1","13,6776","191,4864","95,7432","102,582",120
7007,CA-2014-119466,12/15/14 0:00,12/21/14 0:00,Standard Class,SP-20860,Sung Pak,Corporate,60623,United States,Chicago,Illinois,Central,"40,633125","-89,398528",Kelly Williams,FUR-FU-10001546,Dana Swing-Arm Lamps,Furnishings,Furniture,Not,"8,544",2,"0,6","-7,476","16,02","8,01","4,272",6
7008,CA-2015-154823,8/21/15 0:00,8/25/15 0:00,Standard Class,KN-16390,Katherine Nockton,Corporate,45503,United States,Springfield,Ohio,East,"40,417287","-82,907123",Chuck Magee,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Binders,Office Supplies,Not,"12,828",2,"0,7","-8,9796","21,8076","10,9038","6,414",4
7009,CA-2015-154823,8/21/15 0:00,8/25/15 0:00,Standard Class,KN-16390,Katherine Nockton,Corporate,45503,United States,Springfield,Ohio,East,"40,417287","-82,907123",Chuck Magee,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Chairs,Furniture,Not,"598,458",3,"0,3","-42,747","641,205","213,735","199,486",4
7010,CA-2015-154823,8/21/15 0:00,8/25/15 0:00,Standard Class,KN-16390,Katherine Nockton,Corporate,45503,United States,Springfield,Ohio,East,"40,417287","-82,907123",Chuck Magee,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furnishings,Furniture,Not,"25,984",1,"0,2","-3,8976","29,8816","29,8816","25,984",4
7011,US-2014-135881,5/23/14 0:00,5/27/14 0:00,Standard Class,GT-14710,Greg Tran,Consumer,10035,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-BI-10000829,Avery Non-Stick Binders,Binders,Office Supplies,Not,"17,96",5,"0,2","5,837","12,123","2,4246","3,592",4
7012,US-2014-135881,5/23/14 0:00,5/27/14 0:00,Standard Class,GT-14710,Greg Tran,Consumer,10035,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-SU-10003002,Letter Slitter,Supplies,Office Supplies,Not,"5,04",2,0,"0,1512","4,8888","2,4444","2,52",4
7013,US-2014-135881,5/23/14 0:00,5/27/14 0:00,Standard Class,GT-14710,Greg Tran,Consumer,10035,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Appliances,Office Supplies,Not,"208,16",1,0,"56,2032","151,9568","151,9568","208,16",4
7014,CA-2017-141201,9/12/17 0:00,11/12/17 0:00,Second Class,DB-12910,Daniel Byrd,Home Office,93905,United States,Salinas,California,West,"36,778261","-119,417932",Anna Andreadi,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,Furniture,Not,"148,257",3,"0,15","15,6978","132,5592","44,1864","49,419",61
7015,CA-2014-114790,11/3/14 0:00,11/3/14 0:00,Second Class,FM-14215,Filia McAdams,Corporate,40475,United States,Richmond,Kentucky,South,"37,839333","-84,270018",Cassandra Brandow,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Appliances,Office Supplies,Not,"146,76",3,0,"38,1576","108,6024","36,2008","48,92",0
7016,CA-2014-114790,11/3/14 0:00,11/3/14 0:00,Second Class,FM-14215,Filia McAdams,Corporate,40475,United States,Richmond,Kentucky,South,"37,839333","-84,270018",Cassandra Brandow,TEC-AC-10000710,Maxell DVD-RAM Discs,Accessories,Technology,Not,"32,96",2,0,"14,1728","18,7872","9,3936","16,48",0
7017,CA-2014-114790,11/3/14 0:00,11/3/14 0:00,Second Class,FM-14215,Filia McAdams,Corporate,40475,United States,Richmond,Kentucky,South,"37,839333","-84,270018",Cassandra Brandow,TEC-PH-10000984,Panasonic KX-TG9471B,Phones,Technology,Not,"587,97",3,0,"164,6316","423,3384","141,1128","195,99",0
7018,CA-2014-114790,11/3/14 0:00,11/3/14 0:00,Second Class,FM-14215,Filia McAdams,Corporate,40475,United States,Richmond,Kentucky,South,"37,839333","-84,270018",Cassandra Brandow,OFF-PA-10000213,Xerox 198,Paper,Office Supplies,Not,"14,94",3,0,"7,0218","7,9182","2,6394","4,98",0
7019,US-2016-154256,6/23/16 0:00,6/27/16 0:00,Second Class,SM-20005,Sally Matthias,Consumer,10035,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-LA-10003720,Avery 487,Labels,Office Supplies,Not,"25,83",7,0,"12,1401","13,6899","1,9557","3,69",4
7020,CA-2014-124737,8/23/14 0:00,8/27/14 0:00,Standard Class,AP-10915,Arthur Prichep,Consumer,80219,United States,Denver,Colorado,West,"39,550051","-105,782067",Anna Andreadi,OFF-PA-10001837,Xerox 1976,Paper,Office Supplies,Not,"15,552",3,"0,2","5,4432","10,1088","3,3696","5,184",4
7021,CA-2014-124737,8/23/14 0:00,8/27/14 0:00,Standard Class,AP-10915,Arthur Prichep,Consumer,80219,United States,Denver,Colorado,West,"39,550051","-105,782067",Anna Andreadi,OFF-SU-10004661,Acme Titanium Bonded Scissors,Supplies,Office Supplies,Not,"6,8",1,"0,2","0,51","6,29","6,29","6,8",4
7022,CA-2014-124737,8/23/14 0:00,8/27/14 0:00,Standard Class,AP-10915,Arthur Prichep,Consumer,80219,United States,Denver,Colorado,West,"39,550051","-105,782067",Anna Andreadi,FUR-FU-10003274,Regeneration Desk Collection,Furnishings,Furniture,Not,"4,224",3,"0,2","1,2672","2,9568","0,9856","1,408",4
7023,CA-2014-124737,8/23/14 0:00,8/27/14 0:00,Standard Class,AP-10915,Arthur Prichep,Consumer,80219,United States,Denver,Colorado,West,"39,550051","-105,782067",Anna Andreadi,TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,Phones,Technology,Not,"143,64",9,"0,2","10,773","132,867","14,763","15,96",4
7024,CA-2014-124737,8/23/14 0:00,8/27/14 0:00,Standard Class,AP-10915,Arthur Prichep,Consumer,80219,United States,Denver,Colorado,West,"39,550051","-105,782067",Anna Andreadi,OFF-PA-10000019,Xerox 1931,Paper,Office Supplies,Not,"31,104",6,"0,2","10,8864","20,2176","3,3696","5,184",4
7025,CA-2014-124737,8/23/14 0:00,8/27/14 0:00,Standard Class,AP-10915,Arthur Prichep,Consumer,80219,United States,Denver,Colorado,West,"39,550051","-105,782067",Anna Andreadi,OFF-PA-10001125,Xerox 1988,Paper,Office Supplies,Not,"223,056",9,"0,2","69,705","153,351","17,039","24,784",4
7026,US-2017-101840,6/2/17 0:00,12/2/17 0:00,Standard Class,SP-20545,Sibella Parks,Corporate,10024,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,Phones,Technology,Not,"227,46",6,0,"65,9634","161,4966","26,9161","37,91",183
7027,US-2017-101840,6/2/17 0:00,12/2/17 0:00,Standard Class,SP-20545,Sibella Parks,Corporate,10024,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Binders,Office Supplies,Not,"46,24",4,"0,2","15,606","30,634","7,6585","11,56",183
7028,CA-2017-131653,1/29/17 0:00,5/2/17 0:00,Standard Class,RD-19585,Rob Dowd,Consumer,10011,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Labels,Office Supplies,Not,"5,22",2,0,"2,4012","2,8188","1,4094","2,61",93
7029,US-2016-157840,12/20/16 0:00,12/23/16 0:00,Second Class,MC-17575,Matt Collins,Consumer,68025,United States,Fremont,Nebraska,Central,"41,492537","-99,901813",Kelly Williams,OFF-PA-10003673,Strathmore Photo Mount Cards,Paper,Office Supplies,Not,"33,9",5,0,"15,594","18,306","3,6612","6,78",3
7030,CA-2016-145548,11/11/16 0:00,11/16/16 0:00,Standard Class,EB-13750,Edward Becker,Corporate,10011,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-ST-10002562,Staple magnet,Storage,Office Supplies,Not,"28,14",3,0,"7,8792","20,2608","6,7536","9,38",5
7031,CA-2016-145548,11/11/16 0:00,11/16/16 0:00,Standard Class,EB-13750,Edward Becker,Corporate,10011,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,Accessories,Technology,Not,36,2,0,"6,48","29,52","14,76",18,5
7032,CA-2016-145548,11/11/16 0:00,11/16/16 0:00,Standard Class,EB-13750,Edward Becker,Corporate,10011,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Art,Office Supplies,Not,"92,94",3,0,"25,0938","67,8462","22,6154","30,98",5
7033,CA-2016-145548,11/11/16 0:00,11/16/16 0:00,Standard Class,EB-13750,Edward Becker,Corporate,10011,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Chairs,Furniture,Not,"245,646",3,"0,1","8,1882","237,4578","79,1526","81,882",5
7034,CA-2016-145548,11/11/16 0:00,11/16/16 0:00,Standard Class,EB-13750,Edward Becker,Corporate,10011,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Binders,Office Supplies,Not,"55,008",3,"0,2","17,19","37,818","12,606","18,336",5
7035,CA-2016-145548,11/11/16 0:00,11/16/16 0:00,Standard Class,EB-13750,Edward Becker,Corporate,10011,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Binders,Office Supplies,Not,"35,232",3,"0,2","11,4504","23,7816","7,9272","11,744",5
7036,CA-2017-119494,9/11/17 0:00,11/13/17 0:00,Standard Class,JE-15610,Jim Epp,Corporate,92105,United States,San Diego,California,West,"36,778261","-119,417932",Anna Andreadi,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Chairs,Furniture,Not,"523,392",3,"0,2","52,3392","471,0528","157,0176","174,464",63
7037,CA-2014-124618,2/5/14 0:00,4/5/14 0:00,Second Class,CS-11860,Cari Schnelling,Consumer,33801,United States,Lakeland,Florida,South,"27,664827","-81,515754",Cassandra Brandow,TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Copiers,Technology,Not,"479,984",2,"0,2","89,997","389,987","194,9935","239,992",59
7038,CA-2017-161970,9/22/17 0:00,9/27/17 0:00,Standard Class,PB-19105,Peter Bühler,Consumer,30080,United States,Smyrna,Georgia,South,"32,157435","-82,907123",Cassandra Brandow,OFF-PA-10004255,Xerox 219,Paper,Office Supplies,Not,"12,96",2,0,"6,2208","6,7392","3,3696","6,48",5
7039,CA-2017-161970,9/22/17 0:00,9/27/17 0:00,Standard Class,PB-19105,Peter Bühler,Consumer,30080,United States,Smyrna,Georgia,South,"32,157435","-82,907123",Cassandra Brandow,OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Art,Office Supplies,Not,"17,94",3,0,"6,4584","11,4816","3,8272","5,98",5
7040,CA-2017-103443,12/17/17 0:00,12/23/17 0:00,Standard Class,AT-10735,Annie Thurman,Consumer,10009,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-ST-10002276,Safco Steel Mobile File Cart,Storage,Office Supplies,Not,"166,72",2,0,"41,68","125,04","62,52","83,36",6
7041,CA-2017-103443,12/17/17 0:00,12/23/17 0:00,Standard Class,AT-10735,Annie Thurman,Consumer,10009,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-BI-10001617,GBC Wire Binding Combs,Binders,Office Supplies,Not,"24,816",3,"0,2","8,3754","16,4406","5,4802","8,272",6
7042,CA-2017-103443,12/17/17 0:00,12/23/17 0:00,Standard Class,AT-10735,Annie Thurman,Consumer,10009,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furnishings,Furniture,Not,"124,36",2,0,"27,3592","97,0008","48,5004","62,18",6
